userID-businessID,prediction
U813132706-B975396771,4.235736
U319498946-B731221392,4.695467
U803012061-B153375427,3.411524
U028619401-B958399597,4.470665
U854987669-B806332744,4.908810
U386684040-B751275607,4.877690
U573451027-B941771896,4.318932
U067564638-B869384687,4.720752
U704870289-B741584323,3.926776
U696889380-B038663558,4.311234
U685568758-B842344513,3.910249
U580570926-B562620809,4.042957
U234662554-B732708486,4.870386
U512834196-B000730849,3.252244
U114034641-B769473614,4.538383
U457583869-B175378433,4.766705
U341321130-B365289144,4.689492
U878604707-B880239182,5.016008
U306047494-B806689873,3.170540
U624075003-B597972823,3.953009
U739672750-B294841926,3.770507
U263208036-B795719833,4.316232
U884552131-B781306857,3.950556
U844064682-B201506740,4.708602
U572278520-B106847845,5.019271
U734998402-B226464993,4.519896
U989477994-B533490284,4.651383
U575070086-B337080549,4.375225
U671476884-B764289184,4.189637
U317787297-B286087341,4.087410
U819354654-B350507671,4.070546
U386991727-B760894208,3.654525
U794132057-B635954616,4.325798
U315631015-B724721975,3.802627
U003891368-B633888895,4.186935
U875144906-B961795736,4.536106
U121621184-B948025085,3.684470
U709070294-B445368704,3.988431
U776879693-B866613240,3.825571
U274830081-B156315861,3.823340
U639504951-B631512688,3.919169
U890249230-B866829911,3.329198
U680133224-B582147500,4.265289
U657176243-B102687509,4.546802
U518340718-B483161640,3.774411
U705979822-B520639119,4.291944
U876920342-B290827739,4.692227
U571348925-B101655816,4.476521
U326311597-B354458379,4.090395
U701118593-B903536206,4.349684
U269473068-B723819421,4.895812
U198682764-B546639013,4.269757
U342162014-B522904244,4.165551
U264881391-B003998979,4.546986
U336965858-B167335848,3.526385
U313397086-B967483705,4.919664
U194657661-B825441152,4.443938
U716510223-B112124483,3.982075
U648882017-B479416258,4.552768
U079911820-B779551693,3.776584
U515940510-B763786223,4.712678
U929724406-B108337063,4.554452
U827714932-B003558913,4.435890
U357797819-B733317873,3.869267
U693504828-B524110112,4.059505
U917180876-B094649863,4.742505
U710390826-B607362766,4.492044
U209393019-B946402986,4.443226
U005787610-B874070514,4.189975
U672027196-B816874078,3.969742
U514933058-B121698105,4.314376
U811437599-B691327038,4.126087
U662101623-B440574621,3.664026
U902007356-B769850764,4.675185
U845711229-B639819512,3.854974
U675219127-B482017556,4.083608
U515002263-B729472246,4.078441
U376221571-B560590169,4.165899
U504988157-B112866783,4.539757
U482674057-B984525087,3.970909
U223864112-B762999209,4.380328
U869946984-B441057923,4.273141
U906952766-B637248108,4.077865
U760494316-B967020270,4.657394
U852105334-B148029041,4.732792
U753498845-B108419787,4.652498
U922171015-B658478585,4.288437
U692953476-B228754698,4.105546
U518690668-B733778384,4.330993
U797112853-B645084933,3.268900
U363139239-B522612293,4.407743
U217400181-B192111397,4.293638
U390540949-B251024062,4.295174
U360943878-B962797183,4.371738
U624056374-B975396771,4.226467
U138680223-B993431869,4.612448
U647639787-B589536619,4.880391
U329083463-B769747610,3.739284
U894507366-B520339395,3.881417
U971354541-B558022425,4.045001
U971459608-B412652360,4.450077
U135469900-B902446268,4.078246
U488149275-B325359990,4.729523
U971459608-B082948151,3.954890
U302712074-B189157051,3.935640
U028514717-B868125777,3.758675
U577353462-B445368704,4.215554
U413786414-B474627392,4.593860
U223724691-B499504862,4.210847
U839569343-B478286967,4.840196
U243403035-B700625157,3.760168
U653056576-B117865397,4.646533
U806612254-B787076327,4.450250
U414515070-B326884105,3.693970
U735477792-B693439177,4.596209
U142530799-B214352000,4.691249
U069410247-B802006963,3.931406
U715358411-B969357918,4.452463
U109509743-B387328291,4.694022
U736542734-B558203555,4.888803
U745811183-B207107326,4.926951
U302947333-B332705803,4.975268
U896809907-B829537643,4.008533
U068789865-B408037951,4.522586
U274820066-B762388431,4.279444
U143668336-B801022500,4.080204
U971459608-B639891903,4.573289
U843033151-B318071132,4.002126
U867041462-B088145588,4.483883
U332560256-B654343357,4.257939
U951803799-B498608896,3.864769
U520283630-B381898711,4.482639
U965646967-B885141767,3.884857
U490013253-B335869399,4.047972
U651113623-B214624485,4.014295
U856771166-B288860123,5.002978
U491427865-B545678938,4.518287
U386902157-B909540235,4.611724
U834214897-B753851124,4.778990
U232322226-B019348195,3.841492
U919317694-B225640117,4.496431
U852846184-B659256784,3.769753
U368763674-B173018078,4.163385
U475040051-B447834351,4.220536
U247405418-B504232733,3.724819
U370982211-B814082721,4.537351
U648224412-B321892847,4.500268
U820904923-B892412389,4.153479
U164604623-B012012782,4.703047
U245700872-B751031528,4.864375
U522916017-B447718970,4.764496
U817449107-B419737979,4.008758
U174622961-B246310464,3.588820
U449095162-B528788119,4.007131
U126361326-B241349701,4.325147
U972498385-B884051718,3.229600
U600189497-B487636990,3.965718
U667023960-B545909757,3.802290
U682940431-B497218436,3.902686
U449000924-B458256477,4.227920
U195297474-B731653451,4.032514
U641553690-B666286658,3.992203
U421763602-B311410035,4.738413
U092433676-B492995542,4.178345
U936555320-B873743766,3.866726
U906522051-B036768175,4.205757
U181100845-B319239428,3.783142
U568817812-B236726248,4.932685
U824564722-B935574923,4.460787
U421257898-B475662584,3.906084
U794874537-B305307847,4.283116
U067205582-B470332426,4.567953
U303216794-B658682228,3.651759
U218137421-B199400916,4.683512
U940853036-B905603757,4.888135
U047128669-B575103405,4.336516
U612728809-B835801379,4.115080
U825193607-B005351437,5.091766
U389681724-B646169153,4.079147
U329585667-B797614075,3.749988
U962686330-B678849557,3.911052
U597289868-B158209276,4.176519
U825979422-B798159358,4.469704
U151534328-B998290930,4.012804
U993936348-B065323965,4.610100
U159545320-B709821781,3.718434
U954366974-B114390745,4.706586
U334606920-B715032376,3.562067
U657894673-B134348730,3.710160
U651258944-B101287604,3.697417
U189274186-B986201969,3.957762
U272103691-B466247334,4.012849
U895875595-B496789502,4.514313
U649872840-B219187997,4.265865
U368588970-B935574923,4.210980
U072339427-B168530192,4.176530
U994024258-B839732546,4.262012
U683735981-B735079366,4.149631
U282096737-B727693354,3.754730
U997571389-B604788845,4.342376
U593643124-B815567575,3.675836
U871064758-B607876765,4.336654
U245470707-B801022500,4.496695
U591165687-B481467854,4.416646
U394299847-B597093876,4.191225
U576809258-B718809221,3.799222
U517360555-B141539020,3.860572
U262133939-B104339969,3.981366
U201734233-B801897900,4.458892
U243403035-B200464729,3.990413
U540515700-B046748064,4.329464
U510370326-B059900806,4.669910
U282958318-B422520660,4.029044
U098154429-B546639013,4.622601
U649872840-B221010166,4.150891
U885229163-B576948510,4.300199
U960316141-B079446535,4.222995
U966920751-B143315181,3.970284
U811275372-B797633808,3.908483
U029002504-B889741195,4.670342
U240102620-B685113594,4.796649
U662351267-B682405226,4.236284
U358699544-B562620809,4.196327
U388370956-B792255664,4.113963
U685404042-B445143114,4.246147
U375148137-B875760940,3.962678
U238603508-B359821218,3.866476
U663307861-B018760380,4.545165
U661342557-B462568282,4.192632
U095585860-B496403583,4.112802
U215626241-B133056077,4.041880
U329004411-B742358852,4.362616
U878334137-B349774003,3.632702
U260143669-B246834309,4.365407
U671141495-B511128581,4.301026
U242778594-B199542403,4.221075
U809537551-B743217612,3.509203
U374570343-B351081811,4.205270
U150187641-B262940571,3.751436
U480064099-B921394773,4.330455
U834106192-B532529704,3.924401
U788274627-B173332535,4.703533
U211708904-B949423659,4.325802
U156088506-B625464041,4.602834
U514933058-B863242479,4.246003
U519579035-B863258628,4.515564
U337701289-B390819981,4.317927
U262007900-B730726370,4.530126
U361835354-B618571753,4.222277
U413777484-B130178564,4.710500
U028576554-B726368565,3.710604
U345507432-B002447116,4.202681
U697687535-B821753706,4.804651
U241887402-B685975811,4.057813
U020785143-B222673397,4.696838
U498364913-B617070351,4.455043
U700379297-B625298239,4.511217
U716510223-B462009115,3.819162
U535436640-B008213998,4.490119
U522462691-B005497916,4.060285
U659045681-B551652449,4.671529
U220262542-B203566080,3.538657
U766240454-B084440451,4.693302
U080625718-B233874116,4.777231
U377216287-B053406512,4.012719
U223841236-B517998157,4.127860
U123129388-B520639119,4.440237
U329218020-B510109951,4.999088
U977652803-B993409526,4.781763
U029689483-B505952535,3.767416
U166250980-B492304874,5.018906
U120072412-B328646194,4.719068
U190112167-B508383006,4.224368
U755616577-B140556858,3.365369
U997007307-B972382623,3.522791
U062031597-B422511404,4.068052
U564053096-B125651587,4.059606
U049873322-B326934682,3.963120
U822069960-B284004702,4.882122
U491405019-B951101969,4.788714
U743791629-B218908171,4.264016
U045175902-B050695267,4.229720
U786313172-B696399853,3.267802
U124026904-B352692627,4.081801
U881360212-B101426911,4.026587
U244458121-B027518368,3.714509
U737635553-B626645307,4.769951
U102947943-B646612798,4.333924
U709217337-B191644244,4.001709
U748806481-B186686253,4.201239
U133377817-B381397500,4.834126
U505181934-B649122367,4.295920
U932426615-B801920707,4.653860
U498761972-B213724914,3.841966
U946378816-B543146432,4.042458
U170140170-B893039584,4.152234
U877175612-B297863280,3.828587
U329083463-B697510660,3.887113
U455088740-B974119892,4.576067
U135933698-B136383748,4.331079
U204937880-B616248785,4.774718
U471480275-B527334432,4.242885
U400090883-B126854833,4.767896
U633530333-B510191688,4.443541
U741681361-B041061604,3.948554
U700968270-B988496598,4.010294
U991102415-B802159581,4.489021
U054846384-B512077449,3.938497
U827172698-B718888119,4.710953
U815982352-B719338534,3.914149
U907473750-B690401738,4.462782
U054417119-B192767836,4.347441
U126872710-B100307143,4.463415
U543440233-B042439349,4.760165
U789926800-B980059810,3.587648
U026094174-B104771489,3.970467
U188722470-B771830380,3.463709
U134361331-B721701727,4.580546
U564105953-B559184837,4.010591
U426622588-B710593043,4.434017
U024072818-B624958972,4.063193
U503189644-B322402547,3.299489
U645464700-B735080056,4.656254
U877831826-B187086147,4.276870
U863257404-B109436884,4.642487
U611798400-B505410063,4.378847
U231451293-B877474181,4.576283
U736579074-B238050612,4.794229
U498761972-B466788788,3.161503
U526057326-B317813384,4.622449
U407101313-B781769849,3.919213
U772009262-B751125081,4.590394
U758612253-B850449530,4.617624
U741878579-B569854014,4.664131
U495166401-B466489133,4.000415
U680986166-B121137476,4.031169
U358402451-B135618312,4.042348
U144013380-B669336218,4.605728
U408883765-B530322426,4.265157
U531840301-B559751093,4.187099
U447519040-B255891720,3.951987
U371377616-B114727973,3.749981
U107313499-B996556498,3.959313
U516427378-B307598337,3.744608
U806612254-B283448190,4.025047
U133103621-B713968911,4.174893
U613192430-B592383635,3.990323
U962922159-B640258043,4.128574
U681832992-B383169930,3.955031
U865079707-B746384136,3.600222
U057734437-B245375144,4.731846
U724249296-B441508209,4.859992
U598706441-B558203555,4.104672
U709306589-B012633398,3.888827
U864749348-B228754698,4.267208
U327125628-B070596958,4.573385
U061510497-B137357079,3.535617
U210518110-B965138266,3.802779
U694516624-B032908387,3.982157
U753592696-B981132349,4.731103
U422209303-B086238412,4.351263
U575109865-B110255377,4.586018
U449590468-B478227005,4.094640
U836818669-B951656068,4.602295
U097442491-B246614127,4.355284
U900417770-B583608523,4.372842
U272103691-B692387957,3.283534
U772029315-B314083248,4.398449
U681832992-B737244015,4.047577
U249951753-B795603313,4.363556
U821800713-B440256198,3.927783
U185977955-B823398523,3.782094
U365111871-B512084587,4.580452
U789314221-B231956587,3.895290
U952380136-B731092714,4.408299
U322260928-B260710881,4.770907
U415151112-B301738242,4.507953
U184344958-B710422681,4.499575
U810663447-B655178893,4.263343
U778205740-B350400843,3.527641
U452939504-B766519721,4.382972
U565068821-B286848961,3.508553
U202036729-B909718193,4.044310
U019577888-B475142603,3.988312
U060820992-B571877483,3.630108
U808426171-B717224159,4.143178
U372573311-B762388431,4.411121
U475665639-B690938731,4.293924
U816099102-B626797581,4.342017
U329253474-B212557734,4.531796
U223545451-B864499004,3.312894
U184113971-B764691511,3.760429
U748707025-B922738673,4.295915
U261407307-B108419787,4.692955
U526858861-B371550464,3.340062
U398475428-B467939281,4.402243
U504123997-B757170716,4.315882
U881505651-B676477352,3.621921
U480524703-B128947328,4.137727
U356139339-B882439516,4.383576
U328583819-B702195828,4.286769
U746652475-B244980561,3.352918
U505189430-B988404563,3.941794
U345482062-B689969152,3.982506
U937334019-B327142486,4.873329
U542450920-B468067780,4.133665
U467586682-B172931089,4.725704
U488501393-B198700220,4.544325
U245700872-B384112135,4.492542
U526796390-B131308650,3.249513
U736470199-B960991434,4.731018
U165181686-B059915546,4.798795
U286866946-B834032219,3.740068
U879025639-B201349151,4.222187
U434024736-B825129867,3.912359
U692831876-B404347967,3.838157
U063807458-B531871723,3.984765
U028576554-B621026870,3.762634
U183469482-B401374989,4.453882
U382167219-B992811436,4.308795
U421257898-B934736562,3.337721
U256092108-B632152972,3.723254
U067922098-B410218448,4.852048
U231558413-B909701363,4.257081
U747131841-B687506948,4.627732
U525943152-B628273518,4.815772
U312740054-B734743418,4.011289
U031820124-B380355636,3.831682
U356356387-B968498527,4.589359
U483125495-B199915425,4.220684
U848371015-B172428858,3.901722
U085892633-B966732897,4.421524
U047731615-B044641589,4.530399
U153116738-B747382176,3.673821
U157255505-B776021873,4.019378
U135778184-B557027269,4.518682
U844038596-B389341937,3.535453
U028619401-B018828644,4.123570
U481912673-B522423962,4.895464
U769971929-B961310941,4.189800
U293647668-B983843562,4.010746
U670012320-B529169006,3.988460
U962168179-B489338527,3.617895
U139216667-B217717670,4.006109
U509748652-B713845545,4.650114
U310724915-B567265208,4.756566
U604875245-B902362322,4.256889
U543630997-B051824169,3.714021
U547834421-B651969019,4.289666
U775128218-B859324168,4.471742
U528414500-B792875668,3.558768
U092019309-B325590987,3.874477
U767711669-B048480159,4.466956
U114756740-B693147804,4.102927
U650917019-B552700914,3.756654
U644648440-B747092465,4.199762
U770646001-B465811697,3.976983
U948534407-B206446276,5.104898
U398178077-B663451419,4.247854
U618618448-B213547502,4.393518
U077306452-B996113839,3.788242
U941298192-B710593043,4.694251
U719384024-B795073584,4.444728
U356571552-B084989119,4.479704
U681528521-B523428707,3.972124
U803412579-B903782495,4.572837
U114229267-B439612446,4.193075
U386496316-B095235387,4.340040
U480524703-B704013743,3.706176
U528029800-B463854648,4.099018
U951803799-B369940665,4.163651
U365447251-B984999580,4.493156
U647189930-B060786634,4.932729
U843178873-B625189901,3.826012
U473181959-B323911780,4.815205
U376601597-B174664393,3.697996
U407101313-B140715213,4.031998
U607444762-B243152881,4.845063
U757458038-B722929721,3.212489
U739984626-B519637221,3.435710
U034658089-B966449984,3.901875
U324194394-B750472936,4.260029
U042908142-B575658815,3.859554
U453471317-B391386915,4.599553
U046896393-B677235939,3.998951
U146857121-B181786989,4.022287
U248932793-B612137539,4.497810
U134319163-B901890285,4.065290
U559139430-B121696908,4.195479
U991162370-B143955055,4.320561
U077495061-B282758616,4.519875
U401418346-B906582819,4.165094
U856812026-B277910401,4.161969
U781593710-B186686253,4.531586
U167094065-B515055462,3.823263
U994790843-B948597855,3.690686
U101640812-B839736083,4.558114
U925843815-B684940835,3.889863
U529332331-B917910460,4.823737
U418090796-B431282618,4.119762
U674664964-B162969185,3.938976
U903274187-B298974248,4.201159
U823671104-B121137476,3.187157
U096066454-B907034417,3.461699
U822935519-B559067809,3.693515
U752508482-B629648064,4.053153
U098874590-B119038646,4.472633
U138566299-B348192725,4.469672
U878334137-B097152077,3.721773
U205314496-B597323212,4.144864
U181609813-B274673484,4.089994
U731329342-B225391853,3.779934
U691848054-B113149959,3.940893
U217293247-B952119754,4.167064
U266212200-B083609631,4.275257
U121633214-B898901840,4.096156
U196926731-B166055113,4.088542
U746999951-B967179362,4.297931
U683612361-B098455306,4.033044
U518340718-B553917121,3.872383
